Instance,nfs_ops,cifs_ops,http_ops,fcp_ops,iscsi_ops,read_ops,write_ops,net_data_rec,net_data_sen,disk_data_re,disk_data_wr,cpu_busy,avg_processo,total_proces,num_processo,time,uptime
system,2,0,0,0,0,0,0,2,1,24,24,0,0,1,2,1372805124,92623318
system,0,0,0,0,0,0,0,1,1,436,2004,1,1,2,2,1372805125,92623319
system,50,0,0,0,0,1,10,38,16,0,0,0,0,1,2,1372805126,92623320
system,97,0,0,0,0,0,15,23,26,24,24,0,0,1,2,1372805127,92623321
system,15,0,0,0,0,0,7,6,4,8,8,0,0,1,2,1372805128,92623322
system,3,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1372805129,92623323
system,6,0,0,0,0,1,0,2,3,24,24,0,0,1,2,1372805130,92623324
system,5,0,0,0,0,0,4,23,2,0,0,0,0,1,2,1372805131,92623325
system,7,0,0,0,0,0,5,5,3,0,0,0,0,1,2,1372805132,92623326
system,4,0,0,0,0,0,4,77,3,32,32,0,0,1,2,1372805133,92623327
system,12,0,0,0,0,0,0,5,4,0,0,0,0,1,2,1372805134,92623328
system,0,0,0,0,0,0,0,0,0,427,1938,1,1,2,2,1372805135,92623329
system,10,0,0,0,0,0,8,36,3,23,23,0,0,1,2,1372805136,92623330
system,59,0,0,0,0,0,12,14,16,0,0,0,0,1,2,1372805137,92623331
system,9,0,0,0,0,1,8,4,4,8,8,0,0,1,2,1372805138,92623332
system,2,0,0,0,0,1,1,2,4,24,24,0,0,1,2,1372805139,92623333
system,10,0,0,0,0,0,6,98,5,0,0,0,0,1,2,1372805140,92623334
system,13,0,0,0,0,3,2,4,7,0,0,0,0,1,2,1372805141,92623335
system,47,0,0,0,0,0,2,11,12,0,0,0,0,1,2,1372805144,92623338
system,7,0,0,0,0,2,3,3,7,1236,2284,1,1,2,2,1372805145,92623339
system,49,0,0,0,0,0,4,15,13,4,0,0,0,1,2,1372805146,92623340
system,81,0,0,0,0,4,21,29,25,0,0,0,0,1,2,1372805147,92623341
system,11,0,0,0,0,0,5,32,3,32,32,0,0,1,2,1372805148,92623342
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372805149,92623343
system,5,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372805150,92623344
system,6,0,0,0,0,1,5,24,5,24,24,0,0,1,2,1372805151,92623345
system,9,0,0,0,0,0,5,3,3,0,0,0,0,1,2,1372805152,92623346
system,2,0,0,0,0,0,1,2,1,8,8,0,0,1,2,1372805153,92623347
system,1,0,0,0,0,0,0,1,0,24,24,0,0,1,2,1372805154,92623348
system,6,0,0,0,0,0,1,2,3,380,1844,1,1,2,2,1372805155,92623349
system,10,0,0,0,0,0,5,25,3,24,48,0,0,1,2,1372805156,92623350
system,64,0,0,0,0,0,19,22,17,24,24,0,0,1,2,1372805157,92623351
system,8,0,0,0,0,1,2,5,4,8,8,0,0,1,2,1372805158,92623352
system,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372805159,92623353
system,2,0,0,0,0,0,0,2,2,24,24,0,0,1,2,1372805160,92623354
system,7,0,0,0,0,0,7,37,2,0,0,0,0,1,2,1372805161,92623355
system,8,0,0,0,0,0,8,21,4,0,0,0,0,1,2,1372805162,92623356
system,42,0,0,0,0,0,3,10,11,31,31,0,0,1,2,1372805163,92623357
system,14,0,0,0,0,2,0,4,4,0,0,0,0,1,2,1372805164,92623358
system,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372805165,92623359
system,7,0,0,0,0,0,6,111,5,452,1916,1,1,2,2,1372805166,92623360
system,108,0,0,0,0,1,24,97,32,0,0,0,0,1,2,1372805167,92623361
system,3,0,0,0,0,0,1,1,1,8,8,0,0,1,2,1372805168,92623362
system,6,0,0,0,0,0,0,2,3,24,24,0,0,1,2,1372805169,92623363
system,6,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372805170,92623364
system,32,0,0,0,0,3,24,108,15,0,0,0,0,1,2,1372805171,92623365
system,6,0,0,0,0,0,5,2,2,24,24,0,0,1,2,1372805172,92623366
system,9,0,0,0,0,1,4,15,5,8,8,0,0,1,2,1372805173,92623367
system,5,0,0,0,0,0,5,27,3,0,0,0,0,1,2,1372805174,92623368
system,6,0,0,0,0,1,1,3,4,24,24,0,0,1,2,1372805175,92623369
system,7,0,0,0,0,0,1,3,2,1249,2242,1,1,2,2,1372805176,92623370
system,84,0,0,0,0,2,37,100,27,0,0,0,0,1,2,1372805177,92623371
system,2,0,0,0,0,0,1,1,1,32,32,3,2,4,2,1372805178,92623372
system,5,0,0,0,0,2,2,3,6,0,0,0,0,1,2,1372805179,92623373
system,3,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372805180,92623374
system,4,0,0,0,0,0,2,6,2,24,24,0,0,1,2,1372805181,92623375
system,16,0,0,0,0,0,10,30,4,0,0,0,0,1,2,1372805182,92623376
system,17,0,0,0,0,3,1,5,7,8,8,0,0,1,2,1372805183,92623377
system,5,0,0,0,0,0,3,19,2,24,24,0,0,1,2,1372805184,92623378
system,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1372805185,92623379
system,6,0,0,0,0,0,2,8,3,380,2176,1,1,2,2,1372805186,92623380
system,106,0,0,0,0,0,24,40,28,24,24,0,0,1,2,1372805187,92623381
system,3,0,0,0,0,0,0,1,0,7,7,0,0,1,2,1372805188,92623382
system,8,0,0,0,0,0,1,3,3,0,0,0,0,1,2,1372805189,92623383
system,1,0,0,0,0,0,0,1,0,24,24,0,0,1,2,1372805190,92623384
system,10,0,0,0,0,1,8,33,6,0,0,0,0,1,2,1372805191,92623385
system,8,0,0,0,0,0,6,8,3,0,0,0,0,1,2,1372805192,92623386
system,6,0,0,0,0,0,4,83,4,32,32,0,0,1,2,1372805193,92623387
system,12,0,0,0,0,1,1,4,4,0,0,0,0,1,2,1372805194,92623388
system,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1372805195,92623389
system,14,0,0,0,0,0,8,100,5,400,2036,1,1,2,2,1372805196,92623390
system,61,0,0,0,0,0,18,16,16,4,0,0,0,1,2,1372805197,92623391
system,0,0,0,0,0,0,0,1,1,8,8,0,0,1,2,1372805198,92623392
system,45,0,0,0,0,1,5,11,15,24,24,0,0,1,2,1372805199,92623393
system,4,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372805200,92623394
system,4,0,0,0,0,0,4,35,2,0,0,0,0,1,2,1372805201,92623395
system,1,0,0,0,0,0,0,1,1,15,0,0,0,1,2,1372805204,92623398
system,6,0,0,0,0,1,2,2,4,8,24,0,0,1,2,1372805205,92623399
system,28,0,0,0,0,0,22,95,9,408,2240,1,1,2,2,1372805206,92623400
system,54,0,0,0,0,0,14,13,14,16,0,0,0,1,2,1372805207,92623401
system,50,0,0,0,0,0,6,33,13,16,32,0,0,1,2,1372805208,92623402
system,58,0,0,0,0,2,5,15,20,0,0,0,0,1,2,1372805209,92623403
system,1,0,0,0,0,0,1,0,1,16,0,0,0,1,2,1372805210,92623404
system,32,0,0,0,0,1,27,113,12,8,24,0,0,1,2,1372805211,92623405
system,3,0,0,0,0,1,2,3,4,0,0,0,0,1,2,1372805212,92623406
system,49,0,0,0,0,0,4,11,14,23,7,0,0,1,2,1372805213,92623407
system,2,0,0,0,0,0,0,2,1,8,24,0,0,1,2,1372805214,92623408
system,2,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1372805215,92623409
system,15,0,0,0,0,0,9,26,5,536,2016,1,1,2,2,1372805216,92623410
system,59,0,0,0,0,0,14,15,15,8,24,0,0,1,2,1372805217,92623411
system,7,0,0,0,0,0,1,3,2,8,8,0,0,1,2,1372805218,92623412
system,16,0,0,0,0,3,0,5,7,16,0,0,0,1,2,1372805219,92623413
system,5,0,0,0,0,0,4,23,2,8,24,0,0,1,2,1372805220,92623414
system,5,0,0,0,0,0,5,8,2,0,0,0,0,1,2,1372805221,92623415
system,8,0,0,0,0,0,4,78,4,16,0,0,0,1,2,1372805222,92623416
system,7,0,0,0,0,1,2,4,5,16,32,0,0,1,2,1372805223,92623417
system,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372805224,92623418
system,2,0,0,0,0,0,1,0,1,16,0,0,0,1,2,1372805225,92623419
system,15,0,0,0,0,0,13,109,6,96,400,1,1,2,2,1372805226,92623420
system,54,0,0,0,0,0,14,13,15,272,1780,1,0,1,2,1372805227,92623421
system,3,0,0,0,0,0,1,2,2,24,8,0,0,1,2,1372805228,92623422
system,65,0,0,0,0,3,4,15,20,8,24,0,0,1,2,1372805229,92623423
system,6,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372805230,92623424
system,14,0,0,0,0,0,13,54,4,16,0,0,0,1,2,1372805231,92623425
system,1,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372805232,92623426
system,11,0,0,0,0,2,1,3,5,8,8,0,0,1,2,1372805233,92623427
system,0,0,0,0,0,0,0,0,1,16,0,0,0,1,2,1372805234,92623428
system,49,0,0,0,0,1,5,12,15,8,24,0,0,1,2,1372805235,92623429
system,10,0,0,0,0,0,6,16,3,0,0,0,0,1,2,1372805236,92623430
system,48,0,0,0,0,0,13,12,14,419,1809,1,1,2,2,1372805237,92623431
system,16,0,0,0,0,1,3,5,7,16,32,0,0,1,2,1372805238,92623432
system,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1372805239,92623433
system,2,0,0,0,0,0,0,1,0,15,0,0,0,1,2,1372805240,92623434
system,24,0,0,0,0,0,22,94,8,8,24,0,0,1,2,1372805241,92623435
system,11,0,0,0,0,1,4,17,6,0,0,0,0,1,2,1372805242,92623436
system,9,0,0,0,0,1,7,29,5,24,8,0,0,1,2,1372805243,92623437
system,1,0,0,0,0,0,0,2,0,8,24,0,0,1,2,1372805244,92623438
system,7,0,0,0,0,1,2,4,5,0,0,0,0,1,2,1372805245,92623439
system,7,0,0,0,0,1,6,8,4,16,0,0,0,1,2,1372805246,92623440
system,59,0,0,0,0,1,15,16,18,436,2028,1,1,2,2,1372805247,92623441
system,1,0,0,0,0,0,1,2,1,8,8,0,0,1,2,1372805248,92623442
system,50,0,0,0,0,0,3,12,13,16,0,0,0,1,2,1372805249,92623443
system,6,0,0,0,0,0,1,3,2,8,24,0,0,1,2,1372805250,92623444
system,10,0,0,0,0,0,10,33,4,0,0,0,0,1,2,1372805251,92623445
system,2,0,0,0,0,0,0,2,1,15,0,0,0,1,2,1372805252,92623446
system,7,0,0,0,0,0,4,18,2,16,32,0,0,1,2,1372805253,92623447
system,6,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372805254,92623448
system,19,0,0,0,0,4,2,5,9,16,0,0,0,1,2,1372805255,92623449
system,11,0,0,0,0,0,10,91,5,8,24,0,0,1,2,1372805256,92623450
system,15,0,0,0,0,0,11,6,4,416,1996,1,1,2,2,1372805257,92623451
system,55,0,0,0,0,0,3,11,15,27,7,0,0,1,2,1372805258,92623452
system,4,0,0,0,0,0,0,2,1,8,24,0,0,1,2,1372805259,92623453
system,5,0,0,0,0,0,5,89,4,0,0,0,0,1,2,1372805260,92623454
system,11,0,0,0,0,1,9,21,5,16,0,0,0,1,2,1372805261,92623455
system,7,0,0,0,0,0,0,1,2,7,7,0,0,1,2,1372805263,92623457
system,2,0,0,0,0,0,0,2,2,16,0,0,0,1,2,1372805264,92623458
system,4,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372805265,92623459
system,15,0,0,0,0,0,9,30,5,0,0,0,0,1,2,1372805266,92623460
system,56,0,0,0,0,1,15,15,16,404,1964,1,1,2,2,1372805267,92623461
system,4,0,0,0,0,0,3,22,2,40,80,0,0,1,2,1372805268,92623462
system,48,0,0,0,0,1,4,12,15,0,0,0,0,1,2,1372805269,92623463
system,7,0,0,0,0,1,2,4,5,16,0,0,0,1,2,1372805270,92623464
system,53,0,0,0,0,0,10,34,14,8,24,0,0,1,2,1372805271,92623465
system,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372805272,92623466
system,48,0,0,0,0,0,4,13,13,264,128,0,0,1,2,1372805273,92623467
system,3,0,0,0,0,1,1,3,3,8,24,0,0,1,2,1372805274,92623468
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372805275,92623469
system,24,0,0,0,0,0,22,95,9,16,0,0,0,1,2,1372805276,92623470
system,20,0,0,0,0,1,12,8,7,8,24,0,0,1,2,1372805277,92623471
system,55,0,0,0,0,1,5,14,16,516,2252,1,1,2,2,1372805278,92623472
system,3,0,0,0,0,1,1,2,4,16,0,0,0,1,2,1372805279,92623473
system,2,0,0,0,0,0,1,1,0,8,24,0,0,1,2,1372805280,92623474
system,14,0,0,0,0,0,10,35,5,0,0,0,0,1,2,1372805281,92623475
system,7,0,0,0,0,1,6,82,6,16,0,0,0,1,2,1372805282,92623476
system,7,0,0,0,0,0,1,2,3,16,32,0,0,1,2,1372805283,92623477
system,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372805284,92623478
system,2,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372805285,92623479
system,24,0,0,0,0,0,23,94,8,8,24,0,0,1,2,1372805286,92623480
system,56,0,0,0,0,1,15,14,18,0,0,0,0,1,2,1372805287,92623481
system,3,0,0,0,0,0,1,2,1,1016,2128,1,1,2,2,1372805288,92623482
system,49,0,0,0,0,0,3,11,13,8,24,0,0,1,2,1372805289,92623483
system,11,0,0,0,0,0,5,87,5,0,0,0,0,1,2,1372805290,92623484
system,29,0,0,0,0,3,9,32,9,16,0,0,0,1,2,1372805291,92623485
system,1,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372805292,92623486
system,12,0,0,0,0,2,1,2,6,7,7,0,0,1,2,1372805293,92623487
system,4,0,0,0,0,0,0,2,2,16,0,0,0,1,2,1372805294,92623488
system,5,0,0,0,0,0,1,2,2,8,24,0,0,1,2,1372805295,92623489
system,13,0,0,0,0,0,10,30,4,0,0,0,0,1,2,1372805296,92623490
system,14,0,0,0,0,1,12,5,6,16,0,0,0,1,2,1372805297,92623491
system,52,0,0,0,0,0,4,12,14,392,2096,1,1,2,2,1372805298,92623492
system,3,0,0,0,0,1,1,3,3,0,0,0,0,1,2,1372805299,92623493
system,3,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372805300,92623494
system,17,0,0,0,0,1,14,55,7,8,24,0,0,1,2,1372805301,92623495
system,9,0,0,0,0,1,2,5,5,0,0,0,0,1,2,1372805302,92623496
system,2,0,0,0,0,0,1,2,1,24,8,0,0,1,2,1372805303,92623497
system,1,0,0,0,0,0,0,2,1,8,24,0,0,1,2,1372805304,92623498
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372805305,92623499
system,8,0,0,0,0,1,7,18,5,16,0,0,0,1,2,1372805306,92623500
system,99,0,0,0,0,0,17,24,25,8,24,0,0,1,2,1372805307,92623501
system,3,0,0,0,0,0,1,1,2,416,1820,1,1,2,2,1372805308,92623502
system,49,0,0,0,0,1,4,13,15,16,0,0,0,1,2,1372805309,92623503
system,1,0,0,0,0,0,0,2,1,12,24,0,0,1,2,1372805310,92623504
system,27,0,0,0,0,1,22,86,11,0,0,0,0,1,2,1372805311,92623505
system,6,0,0,0,0,0,4,77,4,16,0,0,0,1,2,1372805312,92623506
system,10,0,0,0,0,0,7,36,3,16,32,0,0,1,2,1372805313,92623507
system,8,0,0,0,0,1,1,3,5,0,0,0,0,1,2,1372805314,92623508
system,1,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372805315,92623509
system,6,0,0,0,0,0,6,6,2,8,24,0,0,1,2,1372805316,92623510
system,15,0,0,0,0,0,11,5,4,0,0,0,0,1,2,1372805317,92623511
system,50,0,0,0,0,0,3,11,13,511,2057,1,1,2,2,1372805318,92623512
system,6,0,0,0,0,1,1,3,4,100,224,0,0,1,2,1372805319,92623513
system,3,0,0,0,0,0,3,84,3,0,0,0,0,1,2,1372805320,92623514
system,9,0,0,0,0,0,0,1,3,7,7,0,0,1,2,1372805323,92623517
system,0,0,0,0,0,0,0,2,1,16,0,0,0,1,2,1372805324,92623518
system,7,0,0,0,0,0,4,15,3,8,24,0,0,1,2,1372805325,92623519
system,14,0,0,0,0,0,8,34,4,0,0,0,0,1,2,1372805326,92623520
system,27,0,0,0,0,3,11,7,9,16,0,0,0,1,2,1372805327,92623521
system,44,0,0,0,0,0,4,11,11,16,32,0,0,1,2,1372805328,92623522
system,48,0,0,0,0,1,4,13,16,400,2188,1,1,2,2,1372805329,92623523
system,9,0,0,0,0,0,9,44,3,16,0,0,0,1,2,1372805330,92623524
system,17,0,0,0,0,0,5,10,5,8,24,0,0,1,2,1372805331,92623525
system,7,0,0,0,0,1,5,22,5,0,0,0,0,1,2,1372805332,92623526
system,4,0,0,0,0,1,2,2,3,24,8,0,0,1,2,1372805333,92623527
system,3,0,0,0,0,1,1,2,4,8,24,0,0,1,2,1372805334,92623528
system,12,0,0,0,0,0,8,43,3,0,0,0,0,1,2,1372805335,92623529
system,4,0,0,0,0,0,4,3,3,16,0,0,0,1,2,1372805336,92623530
system,60,0,0,0,0,0,14,15,15,8,24,0,0,1,2,1372805337,92623531
system,55,0,0,0,0,1,5,15,16,8,8,0,0,1,2,1372805338,92623532
system,5,0,0,0,0,0,0,2,2,704,1908,1,1,2,2,1372805339,92623533
system,5,0,0,0,0,0,4,31,2,12,24,0,0,1,2,1372805340,92623534
system,7,0,0,0,0,1,6,3,5,0,0,0,0,1,2,1372805341,92623535
system,4,0,0,0,0,0,4,77,3,16,0,0,0,1,2,1372805342,92623536
system,49,0,0,0,0,0,4,12,13,16,32,0,0,1,2,1372805343,92623537
system,3,0,0,0,0,1,1,1,4,0,0,0,0,1,2,1372805344,92623538
system,6,0,0,0,0,0,5,26,1,15,0,0,0,1,2,1372805345,92623539
system,8,0,0,0,0,1,6,4,5,8,24,0,0,1,2,1372805346,92623540
system,14,0,0,0,0,0,11,5,4,0,0,0,0,1,2,1372805347,92623541
system,45,0,0,0,0,1,5,11,15,24,8,0,0,1,2,1372805348,92623542
system,49,0,0,0,0,0,3,11,13,364,2044,1,1,2,2,1372805349,92623543
system,12,0,0,0,0,0,6,96,5,0,0,0,0,1,2,1372805350,92623544
system,27,0,0,0,0,0,22,81,8,16,0,0,0,1,2,1372805351,92623545
system,6,0,0,0,0,1,5,19,4,8,24,0,0,1,2,1372805352,92623546
system,5,0,0,0,0,0,1,2,3,8,8,0,0,1,2,1372805353,92623547
system,0,0,0,0,0,0,0,1,0,16,0,0,0,1,2,1372805354,92623548
system,5,0,0,0,0,0,0,2,2,8,24,0,0,1,2,1372805355,92623549
system,11,0,0,0,0,0,8,16,4,0,0,0,0,1,2,1372805356,92623550
system,48,0,0,0,0,2,11,14,12,16,0,0,0,1,2,1372805357,92623551
system,48,0,0,0,0,0,4,11,13,16,32,0,0,1,2,1372805358,92623552
system,5,0,0,0,0,0,0,2,2,972,2108,1,1,2,2,1372805359,92623553
system,4,0,0,0,0,0,4,23,2,16,0,0,0,1,2,1372805360,92623554
system,11,0,0,0,0,0,9,27,3,8,24,0,0,1,2,1372805361,92623555
system,9,0,0,0,0,1,2,4,5,0,0,0,0,1,2,1372805362,92623556
system,17,0,0,0,0,3,1,4,7,24,8,0,0,1,2,1372805363,92623557
system,67,0,0,0,0,1,1,17,15,8,24,0,0,1,2,1372805364,92623558
system,7,0,0,0,0,0,7,53,4,0,0,0,0,1,2,1372805365,92623559
system,10,0,0,0,0,2,8,8,7,16,0,0,0,1,2,1372805366,92623560
system,19,0,0,0,0,0,11,8,5,8,24,0,0,1,2,1372805367,92623561
system,43,0,0,0,0,0,4,10,12,8,8,0,0,1,2,1372805368,92623562
system,47,0,0,0,0,0,3,11,13,1240,2152,1,1,3,2,1372805369,92623563
system,55,0,0,0,0,1,10,46,17,40,744,1,0,1,2,1372805370,92623564
system,9,0,0,0,0,0,7,19,2,0,0,0,0,1,2,1372805371,92623565
system,5,0,0,0,0,0,1,2,3,16,0,0,0,1,2,1372805372,92623566
system,4,0,0,0,0,0,1,2,1,16,32,0,0,1,2,1372805373,92623567
system,8,0,0,0,0,1,1,3,4,0,0,0,0,1,2,1372805374,92623568
system,4,0,0,0,0,0,3,84,3,15,0,0,0,1,2,1372805375,92623569
system,5,0,0,0,0,0,5,2,2,8,24,0,0,1,2,1372805376,92623570
system,13,0,0,0,0,0,13,76,5,0,0,0,0,1,2,1372805377,92623571
system,1,0,0,0,0,0,1,0,1,24,8,0,0,1,2,1372805378,92623572
system,94,0,0,0,0,1,7,22,27,8,24,0,0,1,2,1372805379,92623573
system,26,0,0,0,0,1,21,94,10,780,2524,1,1,2,2,1372805380,92623574
system,10,0,0,0,0,0,5,40,3,7,7,0,0,1,2,1372805384,92623577
system,2,0,0,0,0,1,1,2,4,16,0,0,0,1,2,1372805385,92623578
system,2,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372805386,92623579
system,26,0,0,0,0,0,20,79,8,0,0,0,0,1,2,1372805387,92623580
system,17,0,0,0,0,1,11,5,5,16,0,0,0,1,2,1372805388,92623581
system,47,0,0,0,0,0,7,36,13,16,32,0,0,1,2,1372805389,92623582
system,14,0,0,0,0,2,0,5,5,0,0,0,0,1,2,1372805390,92623583
system,47,0,0,0,0,0,4,17,13,684,2564,1,1,2,2,1372805391,92623584
system,11,0,0,0,0,0,7,13,4,8,24,0,0,1,2,1372805392,92623585
system,6,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372805393,92623586
system,5,0,0,0,0,0,4,20,2,24,8,0,0,1,2,1372805394,92623587
system,2,0,0,0,0,0,0,1,2,7,23,0,0,1,2,1372805395,92623588
system,5,0,0,0,0,0,0,5,1,0,0,0,0,1,2,1372805396,92623590
system,9,0,0,0,0,0,8,18,5,15,0,0,0,1,2,1372805397,92623591
system,18,0,0,0,0,0,10,5,4,7,23,0,0,1,2,1372805398,92623592
system,6,0,0,0,0,2,3,4,6,8,8,0,0,1,2,1372805399,92623593
system,64,0,0,0,0,4,4,14,20,16,0,0,0,1,2,1372805400,92623594
system,7,0,0,0,0,0,6,31,3,400,1844,1,1,2,2,1372805401,92623595
system,56,0,0,0,0,0,9,18,15,0,0,0,0,1,2,1372805402,92623596
system,5,0,0,0,0,0,5,81,3,16,0,0,0,1,2,1372805403,92623597
system,11,0,0,0,0,1,2,4,5,16,32,0,0,1,2,1372805404,92623598
system,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372805405,92623599
system,8,0,0,0,0,0,7,98,5,16,0,0,0,1,2,1372805406,92623600
system,8,0,0,0,0,1,6,4,4,8,24,0,0,1,2,1372805407,92623601
system,14,0,0,0,0,0,11,4,5,0,0,0,0,1,2,1372805408,92623602
system,43,0,0,0,0,0,4,11,12,24,8,0,0,1,2,1372805409,92623603
system,7,0,0,0,0,0,0,1,1,7,23,0,0,1,2,1372805410,92623604
system,50,0,0,0,0,0,6,33,14,404,2204,1,1,2,2,1372805411,92623605
system,6,0,0,0,0,0,5,2,2,16,0,0,0,1,2,1372805412,92623606
system,10,0,0,0,0,1,4,17,5,16,32,0,0,1,2,1372805413,92623607
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372805414,92623608
system,0,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372805415,92623609
system,54,0,0,0,0,1,21,101,17,8,24,0,0,1,2,1372805416,92623610
system,24,0,0,0,0,1,7,8,9,0,0,0,0,1,2,1372805417,92623611
system,12,0,0,0,0,0,11,4,3,24,8,0,0,1,2,1372805418,92623612
system,2,0,0,0,0,0,1,2,1,8,24,0,0,1,2,1372805419,92623613
system,54,0,0,0,0,1,3,14,15,0,0,0,0,1,2,1372805420,92623614
system,5,0,0,0,0,0,5,28,3,140,564,1,0,1,2,1372805421,92623615
system,42,0,0,0,0,1,20,80,12,327,1482,1,0,1,2,1372805422,92623616
system,4,0,0,0,0,0,3,19,1,7,7,0,0,1,2,1372805423,92623617
system,1,0,0,0,0,0,0,1,0,15,0,0,0,1,2,1372805424,92623618
system,1,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372805425,92623619
system,5,0,0,0,0,0,1,7,2,0,0,0,0,1,2,1372805426,92623620
system,7,0,0,0,0,0,7,13,3,16,0,0,0,1,2,1372805427,92623621
system,15,0,0,0,0,0,11,4,4,16,32,0,0,1,2,1372805428,92623622
system,48,0,0,0,0,1,5,12,14,0,0,0,0,1,2,1372805429,92623623
system,1,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372805430,92623624
system,55,0,0,0,0,2,9,34,20,8,24,0,0,1,2,1372805431,92623625
system,13,0,0,0,0,1,10,25,6,372,1965,1,1,2,2,1372805432,92623626
system,1,0,0,0,0,0,1,2,1,24,8,0,0,1,2,1372805433,92623627
system,13,0,0,0,0,0,1,3,3,8,24,0,0,1,2,1372805434,92623628
system,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372805435,92623629
system,10,0,0,0,0,1,8,96,7,16,0,0,0,1,2,1372805436,92623630
system,21,0,0,0,0,3,6,9,8,8,24,0,0,1,2,1372805437,92623631
system,14,0,0,0,0,0,14,80,5,8,8,0,0,1,2,1372805438,92623632
system,3,0,0,0,0,1,2,2,4,16,0,0,0,1,2,1372805439,92623633
system,54,0,0,0,0,0,3,12,14,8,24,0,0,1,2,1372805440,92623634
system,6,0,0,0,0,0,6,49,3,0,0,0,0,1,2,1372805441,92623635
system,5,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372805444,92623638
system,2,0,0,0,0,1,1,3,4,16,0,0,0,1,2,1372805445,92623639
system,9,0,0,0,0,0,2,15,3,8,24,0,0,1,2,1372805446,92623640
system,5,0,0,0,0,0,4,2,1,0,0,0,0,1,2,1372805447,92623641
system,14,0,0,0,0,0,11,5,5,23,7,0,0,1,2,1372805448,92623642
system,49,0,0,0,0,2,8,35,18,8,24,0,0,1,2,1372805449,92623643
system,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372805450,92623644
system,63,0,0,0,0,0,20,97,18,15,0,0,0,1,2,1372805451,92623645
system,16,0,0,0,0,2,6,6,7,428,2168,1,1,2,2,1372805452,92623646
system,44,0,0,0,0,0,4,12,12,8,8,0,0,1,2,1372805453,92623647
system,11,0,0,0,0,0,6,28,3,16,0,0,0,1,2,1372805454,92623648
system,1,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372805455,92623649
system,2,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1372805456,92623650
system,22,0,0,0,0,0,22,84,8,16,0,0,0,1,2,1372805457,92623651
system,19,0,0,0,0,0,11,7,5,16,32,0,0,1,2,1372805458,92623652
system,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372805459,92623653
system,48,0,0,0,0,0,3,11,13,16,0,0,0,1,2,1372805460,92623654
system,3,0,0,0,0,1,2,6,3,8,24,0,0,1,2,1372805461,92623655
system,60,0,0,0,0,0,13,39,17,400,2132,1,1,2,2,1372805462,92623656
system,9,0,0,0,0,2,7,29,7,24,8,0,0,1,2,1372805463,92623657
system,12,0,0,0,0,1,2,4,5,8,24,0,0,1,2,1372805464,92623658
system,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1372805465,92623659
system,48,0,0,0,0,0,4,16,13,16,0,0,0,1,2,1372805466,92623660
system,12,0,0,0,0,1,10,83,7,8,24,0,0,1,2,1372805467,92623661
system,15,0,0,0,0,1,12,6,7,8,8,0,0,1,2,1372805468,92623662
system,1,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372805469,92623663
system,50,0,0,0,0,0,3,11,13,8,24,0,0,1,2,1372805470,92623664
system,56,0,0,0,0,1,11,111,19,0,0,0,0,1,2,1372805471,92623665
system,8,0,0,0,0,0,6,7,2,100,8,0,0,1,2,1372805472,92623666
